article_id,article_version,url_type_id,url_id,"url","url_name",sort_order,last_updated,"url_description"
57054,11,1,1,"http://","",1,2025-03-28 21:36:36.580000000,""
57054,11,2,2,"http://","",2,2025-03-28 21:36:36.593000000,""
57054,11,3,3,"http://","",3,2025-03-28 21:36:36.607000000,""
57054,11,4,4,"http://","",4,2025-03-28 21:36:36.620000000,""
57055,20,1,1,"http://","",1,2025-08-22 13:17:40.117000000,""
57055,20,2,2,"http://","",2,2025-08-22 13:17:40.120000000,""
57055,20,3,3,"http://","",3,2025-08-22 13:17:40.120000000,""
57055,20,4,4,"http://","",4,2025-08-22 13:17:40.123000000,""
57056,44,1,1,"http://","",1,2025-10-03 12:29:24.980000000,""
57056,44,2,2,"http://","",2,2025-10-03 12:29:24.983000000,""
57056,44,3,3,"http://","",3,2025-10-03 12:29:24.987000000,""
57056,44,4,4,"http://","",4,2025-10-03 12:29:24.990000000,""
57060,11,1,1,"http://","",1,2025-09-15 17:51:31.933000000,""
57060,11,2,2,"http://","",2,2025-09-15 17:51:31.937000000,""
57060,11,3,3,"http://","",3,2025-09-15 17:51:31.940000000,""
57060,11,4,4,"http://","",4,2025-09-15 17:51:31.943000000,""
57063,29,1,1,"http://","",1,2025-09-26 17:19:13.173000000,""
57063,29,2,2,"http://","",2,2025-09-26 17:19:13.177000000,""
57063,29,3,3,"http://","",3,2025-09-26 17:19:13.180000000,""
57063,29,4,4,"http://","",4,2025-09-26 17:19:13.183000000,""
57064,9,1,1,"http://","",1,2024-09-13 13:30:31.743000000,""
57064,9,2,2,"http://","",2,2024-09-13 13:30:31.743000000,""
57064,9,3,3,"http://","",3,2024-09-13 13:30:31.747000000,""
57064,9,4,4,"http://","",4,2024-09-13 13:30:31.750000000,""
57065,28,1,1,"http://","",1,2025-09-18 20:24:33.510000000,""
57065,28,2,2,"http://","",2,2025-09-18 20:24:33.513000000,""
57065,28,3,3,"http://","",3,2025-09-18 20:24:33.517000000,""
57065,28,4,4,"http://","",4,2025-09-18 20:24:33.517000000,""
57067,29,1,1,"http://","",1,2025-05-23 20:18:59.480000000,""
57067,29,2,2,"http://","",2,2025-05-23 20:18:59.480000000,""
57067,29,3,3,"http://","",3,2025-05-23 20:18:59.483000000,""
57067,29,4,4,"http://","",4,2025-05-23 20:18:59.487000000,""
57068,16,1,1,"http://","",1,2025-09-18 18:21:28.223000000,""
57068,16,2,2,"http://","",2,2025-09-18 18:21:28.230000000,""
57068,16,3,3,"http://","",3,2025-09-18 18:21:28.240000000,""
57068,16,4,4,"http://","",4,2025-09-18 18:21:28.240000000,""
57069,17,1,1,"http://","",1,2025-09-19 13:00:48.287000000,""
57069,17,2,2,"http://","",2,2025-09-19 13:00:48.287000000,""
57069,17,3,3,"http://","",3,2025-09-19 13:00:48.290000000,""
57069,17,4,4,"http://","",4,2025-09-19 13:00:48.293000000,""
57070,15,1,1,"http://","",1,2025-05-23 19:06:31.250000000,""
57070,15,2,2,"http://","",2,2025-05-23 19:06:31.253000000,""
57070,15,3,3,"http://","",3,2025-05-23 19:06:31.257000000,""
57070,15,4,4,"http://","",4,2025-05-23 19:06:31.260000000,""
57071,32,1,1,"http://","",1,2025-09-18 18:59:51.550000000,""
57071,32,2,2,"http://","",2,2025-09-18 18:59:51.553000000,""
57071,32,3,3,"http://","",3,2025-09-18 18:59:51.557000000,""
57071,32,4,4,"http://","",4,2025-09-18 18:59:51.560000000,""
57072,17,1,1,"http://","",1,2023-06-29 17:20:47.973000000,""
57072,17,2,2,"http://","",2,2023-06-29 17:20:47.977000000,""
57072,17,3,3,"http://","",3,2023-06-29 17:20:47.977000000,""
57072,17,4,4,"http://","",4,2023-06-29 17:20:47.980000000,""
57077,29,1,1,"http://","",1,2024-10-18 13:54:50.800000000,""
57077,29,2,2,"http://","",2,2024-10-18 13:54:50.803000000,""
57077,29,3,3,"http://","",3,2024-10-18 13:54:50.807000000,""
57077,29,4,4,"http://","",4,2024-10-18 13:54:50.810000000,""
57079,9,1,1,"http://","",1,2025-09-04 18:58:48.400000000,""
57079,9,2,2,"http://","",2,2025-09-04 18:58:48.403000000,""
57079,9,3,3,"http://","",3,2025-09-04 18:58:48.407000000,""
57079,9,4,4,"http://","",4,2025-09-04 18:58:48.410000000,""
57083,10,1,1,"http://","",1,2023-11-16 19:10:53.953000000,""
57083,10,2,2,"http://","",2,2023-11-16 19:10:53.957000000,""
57083,10,3,3,"http://","",3,2023-11-16 19:10:53.960000000,""
57083,10,4,4,"http://","",4,2023-11-16 19:10:53.963000000,""
57084,14,1,1,"http://","",1,2023-11-16 19:34:05.443000000,""
57084,14,2,2,"http://","",2,2023-11-16 19:34:05.450000000,""
57084,14,3,3,"http://","",3,2023-11-16 19:34:05.450000000,""
57084,14,4,4,"http://","",4,2023-11-16 19:34:05.453000000,""
57092,24,1,1,"http://","",1,2025-10-09 13:05:38.727000000,""
57092,24,2,2,"http://","",2,2025-10-09 13:05:38.730000000,""
57092,24,3,3,"http://","",3,2025-10-09 13:05:38.733000000,""
57092,24,4,4,"http://","",4,2025-10-09 13:05:38.737000000,""
57100,41,1,1,"http://","",1,2025-07-23 17:48:55.063000000,""
57100,41,2,2,"http://","",2,2025-07-23 17:48:55.067000000,""
57100,41,3,3,"http://","",3,2025-07-23 17:48:55.070000000,""
57100,41,4,4,"http://","",4,2025-07-23 17:48:55.073000000,""
57106,12,1,1,"http://","",1,2024-01-23 20:39:59.480000000,""
57106,12,2,2,"http://","",2,2024-01-23 20:39:59.480000000,""
57106,12,3,3,"http://","",3,2024-01-23 20:39:59.483000000,""
57106,12,4,4,"http://","",4,2024-01-23 20:39:59.487000000,""
57110,17,1,1,"http://","",1,2024-09-17 14:04:25.750000000,""
57110,17,2,2,"http://","",2,2024-09-17 14:04:25.750000000,""
57110,17,3,3,"http://","",3,2024-09-17 14:04:25.753000000,""
57110,17,4,4,"http://","",4,2024-09-17 14:04:25.757000000,""
57112,11,1,1,"http://","",1,2024-06-18 13:50:35.787000000,""
57112,11,2,2,"http://","",2,2024-06-18 13:50:35.797000000,""
57112,11,3,3,"http://","",3,2024-06-18 13:50:35.803000000,""
57112,11,4,4,"http://","",4,2024-06-18 13:50:35.817000000,""
57113,41,1,1,"http://","",1,2025-01-24 13:55:21.813000000,""
57113,41,2,2,"http://","",2,2025-01-24 13:55:21.817000000,""
57113,41,3,3,"http://","",3,2025-01-24 13:55:21.820000000,""
57113,41,4,4,"http://","",4,2025-01-24 13:55:21.820000000,""
57114,13,1,1,"http://","",1,2023-10-20 12:48:40.717000000,""
57114,13,2,2,"http://","",2,2023-10-20 12:48:40.720000000,""
57114,13,3,3,"http://","",3,2023-10-20 12:48:40.720000000,""
57114,13,4,4,"http://","",4,2023-10-20 12:48:40.720000000,""
57115,7,1,1,"http://","",1,2023-10-20 11:34:12.060000000,""
57115,7,2,2,"http://","",2,2023-10-20 11:34:12.060000000,""
57115,7,3,3,"http://","",3,2023-10-20 11:34:12.063000000,""
57115,7,4,4,"http://","",4,2023-10-20 11:34:12.063000000,""
57118,3,1,1,"http://","",1,2019-10-02 17:03:59.187000000,""
57118,3,2,2,"http://","",2,2019-10-02 17:03:59.187000000,""
57118,3,3,3,"http://","",3,2019-10-02 17:03:59.190000000,""
57118,3,4,4,"http://","",4,2019-10-02 17:03:59.190000000,""
57122,19,1,1,"http://","",1,2025-09-26 17:20:01.123000000,""
57122,19,2,2,"http://","",2,2025-09-26 17:20:01.137000000,""
57122,19,3,3,"http://","",3,2025-09-26 17:20:01.157000000,""
57122,19,4,4,"http://","",4,2025-09-26 17:20:01.177000000,""
57123,61,1,1,"http://","",1,2025-09-26 17:05:46.450000000,""
57123,61,2,2,"http://","",2,2025-09-26 17:05:46.453000000,""
57123,61,3,3,"http://","",3,2025-09-26 17:05:46.460000000,""
57123,61,4,4,"http://","",4,2025-09-26 17:05:46.463000000,""
57124,20,1,1,"http://","",1,2024-09-04 13:31:04.233000000,""
57124,20,2,2,"http://","",2,2024-09-04 13:31:04.237000000,""
57124,20,3,3,"http://","",3,2024-09-04 13:31:04.240000000,""
57124,20,4,4,"http://","",4,2024-09-04 13:31:04.240000000,""
57125,22,1,1,"http://","",1,2024-10-18 13:43:39.707000000,""
57125,22,2,2,"http://","",2,2024-10-18 13:43:39.707000000,""
57125,22,3,3,"http://","",3,2024-10-18 13:43:39.710000000,""
57125,22,4,4,"http://","",4,2024-10-18 13:43:39.713000000,""
57130,51,1,1,"http://","",1,2025-09-26 13:58:31.270000000,""
57130,51,2,2,"http://","",2,2025-09-26 13:58:31.273000000,""
57130,51,3,3,"http://","",3,2025-09-26 13:58:31.277000000,""
57130,51,4,4,"http://","",4,2025-09-26 13:58:31.280000000,""
57132,19,1,1,"http://","",1,2023-12-29 17:43:00.937000000,""
57132,19,2,2,"http://","",2,2023-12-29 17:43:00.940000000,""
57132,19,3,3,"http://","",3,2023-12-29 17:43:00.943000000,""
57132,19,4,4,"http://","",4,2023-12-29 17:43:00.943000000,""
57141,39,1,1,"http://","",1,2025-06-27 21:06:15.200000000,""
57141,39,2,2,"http://","",2,2025-06-27 21:06:15.203000000,""
57141,39,3,3,"http://","",3,2025-06-27 21:06:15.207000000,""
57141,39,4,4,"http://","",4,2025-06-27 21:06:15.210000000,""
57143,3,1,1,"http://","",1,2019-09-16 16:48:36.667000000,""
57143,3,2,2,"http://","",2,2019-09-16 16:48:36.670000000,""
57143,3,3,3,"http://","",3,2019-09-16 16:48:36.670000000,""
57143,3,4,4,"http://","",4,2019-09-16 16:48:36.673000000,""
57145,29,1,1,"http://","",1,2025-09-26 14:07:13.380000000,""
57145,29,2,2,"http://","",2,2025-09-26 14:07:13.383000000,""
57145,29,3,3,"http://","",3,2025-09-26 14:07:13.387000000,""
57145,29,4,4,"http://","",4,2025-09-26 14:07:13.390000000,""
57146,3,1,1,"http://","",1,2019-09-16 16:49:40.013000000,""
57146,3,2,2,"http://","",2,2019-09-16 16:49:40.017000000,""
57146,3,3,3,"http://","",3,2019-09-16 16:49:40.020000000,""
57146,3,4,4,"http://","",4,2019-09-16 16:49:40.020000000,""
57149,16,1,1,"http://","",1,2025-02-25 17:37:36.693000000,""
57149,16,2,2,"http://","",2,2025-02-25 17:37:36.700000000,""
57149,16,3,3,"http://","",3,2025-02-25 17:37:36.703000000,""
57149,16,4,4,"http://","",4,2025-02-25 17:37:36.707000000,""
57152,2,1,1,"http://","",1,2019-09-16 16:36:46.353000000,""
57152,2,2,2,"http://","",2,2019-09-16 16:36:46.357000000,""
57152,2,3,3,"http://","",3,2019-09-16 16:36:46.357000000,""
57152,2,4,4,"http://","",4,2019-09-16 16:36:46.360000000,""
57155,15,1,1,"http://","",1,2024-09-30 18:28:44.360000000,""
57155,15,2,2,"http://","",2,2024-09-30 18:28:44.363000000,""
57155,15,3,3,"http://","",3,2024-09-30 18:28:44.367000000,""
57155,15,4,4,"http://","",4,2024-09-30 18:28:44.367000000,""
57160,9,1,1,"http://","",1,2025-02-25 17:39:09.900000000,""
57160,9,2,2,"http://","",2,2025-02-25 17:39:09.903000000,""
57160,9,3,3,"http://","",3,2025-02-25 17:39:09.910000000,""
57160,9,4,4,"http://","",4,2025-02-25 17:39:09.913000000,""
57161,18,1,1,"http://","",1,2025-09-23 16:50:45.153000000,""
57161,18,2,2,"http://","",2,2025-09-23 16:50:45.157000000,""
57161,18,3,3,"http://","",3,2025-09-23 16:50:45.160000000,""
57161,18,4,4,"http://","",4,2025-09-23 16:50:45.163000000,""
57162,16,1,1,"http://","",1,2025-09-23 16:51:29.533000000,""
57162,16,2,2,"http://","",2,2025-09-23 16:51:29.537000000,""
57162,16,3,3,"http://","",3,2025-09-23 16:51:29.540000000,""
57162,16,4,4,"http://","",4,2025-09-23 16:51:29.543000000,""
57165,13,1,1,"http://","",1,2023-11-14 19:04:54.873000000,""
57165,13,2,2,"http://","",2,2023-11-14 19:04:54.873000000,""
57165,13,3,3,"http://","",3,2023-11-14 19:04:54.880000000,""
57165,13,4,4,"http://","",4,2023-11-14 19:04:54.883000000,""
57170,2,1,1,"http://","",1,2019-09-16 18:17:46.010000000,""
57170,2,2,2,"http://","",2,2019-09-16 18:17:46.010000000,""
57170,2,3,3,"http://","",3,2019-09-16 18:17:46.013000000,""
57170,2,4,4,"http://","",4,2019-09-16 18:17:46.017000000,""
57174,2,1,1,"http://","",1,2019-09-16 19:16:54.673000000,""
57174,2,2,2,"http://","",2,2019-09-16 19:16:54.677000000,""
57174,2,3,3,"http://","",3,2019-09-16 19:16:54.677000000,""
57174,2,4,4,"http://","",4,2019-09-16 19:16:54.680000000,""
57179,20,1,1,"http://","",1,2024-10-18 13:56:14.643000000,""
57179,20,2,2,"http://","",2,2024-10-18 13:56:14.647000000,""
57179,20,3,3,"http://","",3,2024-10-18 13:56:14.650000000,""
57179,20,4,4,"http://","",4,2024-10-18 13:56:14.650000000,""
57181,37,1,1,"http://","",1,2025-09-23 19:03:03.747000000,""
57181,37,2,2,"http://","",2,2025-09-23 19:03:03.750000000,""
57181,37,3,3,"http://","",3,2025-09-23 19:03:03.753000000,""
57181,37,4,4,"http://","",4,2025-09-23 19:03:03.757000000,""
57183,20,1,1,"http://","",1,2025-09-23 19:27:44.033000000,""
57183,20,2,2,"http://","",2,2025-09-23 19:27:44.037000000,""
57183,20,3,3,"http://","",3,2025-09-23 19:27:44.040000000,""
57183,20,4,4,"http://","",4,2025-09-23 19:27:44.043000000,""
57184,21,1,1,"http://","",1,2025-09-23 19:36:18.773000000,""
57184,21,2,2,"http://","",2,2025-09-23 19:36:18.773000000,""
57184,21,3,3,"http://","",3,2025-09-23 19:36:18.777000000,""
57184,21,4,4,"http://","",4,2025-09-23 19:36:18.780000000,""
57185,31,1,1,"http://","",1,2025-09-23 17:59:37.110000000,""
57185,31,2,2,"http://","",2,2025-09-23 17:59:37.117000000,""
57185,31,3,3,"http://","",3,2025-09-23 17:59:37.130000000,""
57185,31,4,4,"http://","",4,2025-09-23 17:59:37.130000000,""
57186,29,1,1,"http://","",1,2025-09-23 18:01:09.420000000,""
57186,29,2,2,"http://","",2,2025-09-23 18:01:09.427000000,""
57186,29,3,3,"http://","",3,2025-09-23 18:01:09.430000000,""
57186,29,4,4,"http://","",4,2025-09-23 18:01:09.433000000,""
57187,28,1,1,"http://","",1,2025-09-22 11:44:55.620000000,""
57187,28,2,2,"http://","",2,2025-09-22 11:44:55.620000000,""
57187,28,3,3,"http://","",3,2025-09-22 11:44:55.623000000,""
57187,28,4,4,"http://","",4,2025-09-22 11:44:55.627000000,""
57188,27,1,1,"http://","",1,2025-09-26 17:23:34.863000000,""
57188,27,2,2,"http://","",2,2025-09-26 17:23:34.867000000,""
57188,27,3,3,"http://","",3,2025-09-26 17:23:34.870000000,""
57188,27,4,4,"http://","",4,2025-09-26 17:23:34.870000000,""
57189,28,1,1,"http://","",1,2024-09-25 21:22:08.247000000,""
57189,28,2,2,"http://","",2,2024-09-25 21:22:08.247000000,""
57189,28,3,3,"http://","",3,2024-09-25 21:22:08.250000000,""
57189,28,4,4,"http://","",4,2024-09-25 21:22:08.253000000,""
57190,11,1,1,"http://","",1,2025-06-25 20:34:58.063000000,""
57190,11,2,2,"http://","",2,2025-06-25 20:34:58.067000000,""
57190,11,3,3,"http://","",3,2025-06-25 20:34:58.070000000,""
57190,11,4,4,"http://","",4,2025-06-25 20:34:58.073000000,""
57191,9,1,1,"http://","",1,2025-06-25 20:35:38.553000000,""
57191,9,2,2,"http://","",2,2025-06-25 20:35:38.560000000,""
57191,9,3,3,"http://","",3,2025-06-25 20:35:38.563000000,""
57191,9,4,4,"http://","",4,2025-06-25 20:35:38.570000000,""
57193,24,1,1,"http://","",1,2025-09-18 19:27:46.173000000,""
57193,24,2,2,"http://","",2,2025-09-18 19:27:46.187000000,""
57193,24,3,3,"http://","",3,2025-09-18 19:27:46.193000000,""
57193,24,4,4,"http://","",4,2025-09-18 19:27:46.203000000,""
57194,30,1,1,"http://","",1,2025-09-22 11:46:04.660000000,""
57194,30,2,2,"http://","",2,2025-09-22 11:46:04.663000000,""
57194,30,3,3,"http://","",3,2025-09-22 11:46:04.667000000,""
57194,30,4,4,"http://","",4,2025-09-22 11:46:04.670000000,""
57195,27,1,1,"http://","",1,2025-09-04 18:49:54.727000000,""
57195,27,2,2,"http://","",2,2025-09-04 18:49:54.730000000,""
57195,27,3,3,"http://","",3,2025-09-04 18:49:54.733000000,""
57195,27,4,4,"http://","",4,2025-09-04 18:49:54.737000000,""
57198,26,1,1,"http://","",1,2024-09-25 21:25:34.283000000,""
57198,26,2,2,"http://","",2,2024-09-25 21:25:34.287000000,""
57198,26,3,3,"http://","",3,2024-09-25 21:25:34.290000000,""
57198,26,4,4,"http://","",4,2024-09-25 21:25:34.290000000,""
57204,37,1,1,"http://","",1,2025-09-24 11:45:38.763000000,""
57204,37,2,2,"http://","",2,2025-09-24 11:45:38.770000000,""
57204,37,3,3,"http://","",3,2025-09-24 11:45:38.773000000,""
57204,37,4,4,"http://","",4,2025-09-24 11:45:38.777000000,""
57205,36,1,1,"http://","",1,2025-09-26 17:27:16.330000000,""
57205,36,2,2,"http://","",2,2025-09-26 17:27:16.337000000,""
57205,36,3,3,"http://","",3,2025-09-26 17:27:16.340000000,""
57205,36,4,4,"http://","",4,2025-09-26 17:27:16.340000000,""
57206,29,1,1,"http://","",1,2025-09-23 19:45:55.717000000,""
57206,29,2,2,"http://","",2,2025-09-23 19:45:55.720000000,""
57206,29,3,3,"http://","",3,2025-09-23 19:45:55.723000000,""
57206,29,4,4,"http://","",4,2025-09-23 19:45:55.727000000,""
57207,32,1,1,"http://","",1,2025-09-23 19:49:34.577000000,""
57207,32,2,2,"http://","",2,2025-09-23 19:49:34.580000000,""
57207,32,3,3,"http://","",3,2025-09-23 19:49:34.583000000,""
57207,32,4,4,"http://","",4,2025-09-23 19:49:34.587000000,""
57215,40,1,1,"http://","",1,2025-09-24 11:47:47.143000000,""
57215,40,2,2,"http://","",2,2025-09-24 11:47:47.143000000,""
57215,40,3,3,"http://","",3,2025-09-24 11:47:47.150000000,""
57215,40,4,4,"http://","",4,2025-09-24 11:47:47.150000000,""
57221,25,1,1,"http://","",1,2024-12-23 11:59:46.520000000,""
57221,25,2,2,"http://","",2,2024-12-23 11:59:46.527000000,""
57221,25,3,3,"http://","",3,2024-12-23 11:59:46.530000000,""
57221,25,4,4,"http://","",4,2024-12-23 11:59:46.537000000,""
57222,20,1,1,"http://","",1,2024-12-23 12:00:40.690000000,""
57222,20,2,2,"http://","",2,2024-12-23 12:00:40.693000000,""
57222,20,3,3,"http://","",3,2024-12-23 12:00:40.697000000,""
57222,20,4,4,"http://","",4,2024-12-23 12:00:40.700000000,""
57224,61,1,1,"http://","",1,2025-09-23 19:08:22.167000000,""
57224,61,2,2,"http://","",2,2025-09-23 19:08:22.170000000,""
57224,61,3,3,"http://","",3,2025-09-23 19:08:22.177000000,""
57224,61,4,4,"http://","",4,2025-09-23 19:08:22.180000000,""
57225,51,1,1,"http://","",1,2025-09-23 19:18:37.260000000,""
57225,51,2,2,"http://","",2,2025-09-23 19:18:37.260000000,""
57225,51,3,3,"http://","",3,2025-09-23 19:18:37.267000000,""
57225,51,4,4,"http://","",4,2025-09-23 19:18:37.270000000,""
57236,20,1,1,"http://","",1,2025-09-19 15:48:11.090000000,""
57236,20,2,2,"http://","",2,2025-09-19 15:48:11.093000000,""
57236,20,3,3,"http://","",3,2025-09-19 15:48:11.097000000,""
57236,20,4,4,"http://","",4,2025-09-19 15:48:11.097000000,""
57237,11,1,1,"http://","",1,2023-11-16 19:14:49.573000000,""
57237,11,2,2,"http://","",2,2023-11-16 19:14:49.573000000,""
57237,11,3,3,"http://","",3,2023-11-16 19:14:49.580000000,""
57237,11,4,4,"http://","",4,2023-11-16 19:14:49.580000000,""
57238,9,1,1,"http://","",1,2023-11-16 19:38:56.773000000,""
57238,9,2,2,"http://","",2,2023-11-16 19:38:56.777000000,""
57238,9,3,3,"http://","",3,2023-11-16 19:38:56.780000000,""
57238,9,4,4,"http://","",4,2023-11-16 19:38:56.780000000,""
57268,18,1,1,"http://","",1,2023-11-22 16:59:06.390000000,""
57268,18,2,2,"http://","",2,2023-11-22 16:59:06.400000000,""
57268,18,3,3,"http://","",3,2023-11-22 16:59:06.407000000,""
57268,18,4,4,"http://","",4,2023-11-22 16:59:06.413000000,""
57282,18,1,1,"http://","",1,2025-09-30 23:56:42.730000000,""
57282,18,2,2,"http://","",2,2025-09-30 23:56:42.733000000,""
57282,18,3,3,"http://","",3,2025-09-30 23:56:42.737000000,""
57282,18,4,4,"http://","",4,2025-09-30 23:56:42.740000000,""
57284,13,1,1,"http://","",1,2025-05-30 21:01:43.913000000,""
57284,13,2,2,"http://","",2,2025-05-30 21:01:43.917000000,""
57284,13,3,3,"http://","",3,2025-05-30 21:01:43.920000000,""
57284,13,4,4,"http://","",4,2025-05-30 21:01:43.923000000,""
57290,15,1,1,"http://","",1,2023-11-22 16:59:26.880000000,""
57290,15,2,2,"http://","",2,2023-11-22 16:59:26.880000000,""
57290,15,3,3,"http://","",3,2023-11-22 16:59:26.883000000,""
57290,15,4,4,"http://","",4,2023-11-22 16:59:26.883000000,""
57305,14,1,1,"http://","",1,2025-10-03 22:20:28.477000000,""
57305,14,2,2,"http://","",2,2025-10-03 22:20:28.477000000,""
57305,14,3,3,"http://","",3,2025-10-03 22:20:28.480000000,""
57305,14,4,4,"http://","",4,2025-10-03 22:20:28.483000000,""
57306,39,1,1,"http://","",1,2025-09-26 22:14:57.700000000,""
57306,39,2,2,"http://","",2,2025-09-26 22:14:57.703000000,""
57306,39,3,3,"http://","",3,2025-09-26 22:14:57.707000000,""
57306,39,4,4,"http://","",4,2025-09-26 22:14:57.710000000,""
57307,35,1,1,"http://","",1,2025-09-18 19:34:46.570000000,""
57307,35,2,2,"http://","",2,2025-09-18 19:34:46.573000000,""
57307,35,3,3,"http://","",3,2025-09-18 19:34:46.577000000,""
57307,35,4,4,"http://","",4,2025-09-18 19:34:46.580000000,""
57311,32,1,1,"http://","",1,2025-09-18 20:29:31.820000000,""
57311,32,2,2,"http://","",2,2025-09-18 20:29:31.823000000,""
57311,32,3,3,"http://","",3,2025-09-18 20:29:31.823000000,""
57311,32,4,4,"http://","",4,2025-09-18 20:29:31.827000000,""
57326,36,1,1,"http://","",1,2025-09-24 17:37:33.103000000,""
57326,36,2,2,"http://","",2,2025-09-24 17:37:33.110000000,""
57326,36,3,3,"http://","",3,2025-09-24 17:37:33.110000000,""
57326,36,4,4,"http://","",4,2025-09-24 17:37:33.113000000,""
57327,33,1,1,"http://","",1,2025-09-24 17:47:02.780000000,""
57327,33,2,2,"http://","",2,2025-09-24 17:47:02.783000000,""
57327,33,3,3,"http://","",3,2025-09-24 17:47:02.787000000,""
57327,33,4,4,"http://","",4,2025-09-24 17:47:02.790000000,""
57329,17,1,1,"http://","",1,2025-09-22 13:15:45.480000000,""
57329,17,2,2,"http://","",2,2025-09-22 13:15:45.480000000,""
57329,17,3,3,"http://","",3,2025-09-22 13:15:45.483000000,""
57329,17,4,4,"http://","",4,2025-09-22 13:15:45.490000000,""
57330,15,1,1,"http://","",1,2023-11-22 18:28:58.897000000,""
57330,15,2,2,"http://","",2,2023-11-22 18:28:58.900000000,""
57330,15,3,3,"http://","",3,2023-11-22 18:28:58.900000000,""
57330,15,4,4,"http://","",4,2023-11-22 18:28:58.903000000,""
57331,50,1,1,"http://","",1,2025-06-27 11:20:02.920000000,""
57331,50,2,2,"http://","",2,2025-06-27 11:20:02.920000000,""
57331,50,3,3,"http://","",3,2025-06-27 11:20:02.923000000,""
57331,50,4,4,"http://","",4,2025-06-27 11:20:02.927000000,""
57332,49,1,1,"http://","",1,2025-06-27 11:21:32.667000000,""
57332,49,2,2,"http://","",2,2025-06-27 11:21:32.670000000,""
57332,49,3,3,"http://","",3,2025-06-27 11:21:32.670000000,""
57332,49,4,4,"http://","",4,2025-06-27 11:21:32.677000000,""
57342,26,1,1,"http://","",1,2025-01-10 03:58:51.863000000,""
57342,26,2,2,"http://","",2,2025-01-10 03:58:51.867000000,""
57342,26,3,3,"http://","",3,2025-01-10 03:58:51.870000000,""
57342,26,4,4,"http://","",4,2025-01-10 03:58:51.870000000,""
57343,26,1,1,"http://","",1,2025-01-10 04:02:43.847000000,""
57343,26,2,2,"http://","",2,2025-01-10 04:02:43.850000000,""
57343,26,3,3,"http://","",3,2025-01-10 04:02:43.850000000,""
57343,26,4,4,"http://","",4,2025-01-10 04:02:43.853000000,""
57356,13,1,1,"http://","",1,2023-11-22 19:36:08.570000000,""
57356,13,2,2,"http://","",2,2023-11-22 19:36:08.570000000,""
57356,13,3,3,"http://","",3,2023-11-22 19:36:08.577000000,""
57356,13,4,4,"http://","",4,2023-11-22 19:36:08.580000000,""
57357,15,1,1,"http://","",1,2025-09-19 14:02:09.430000000,""
57357,15,2,2,"http://","",2,2025-09-19 14:02:09.430000000,""
57357,15,3,3,"http://","",3,2025-09-19 14:02:09.433000000,""
57357,15,4,4,"http://","",4,2025-09-19 14:02:09.437000000,""
57361,43,1,1,"http://","",1,2025-09-26 17:28:28.443000000,""
57361,43,2,2,"http://","",2,2025-09-26 17:28:28.447000000,""
57361,43,3,3,"http://","",3,2025-09-26 17:28:28.450000000,""
57361,43,4,4,"http://","",4,2025-09-26 17:28:28.450000000,""
57363,13,1,1,"http://","",1,2023-11-22 15:21:55.563000000,""
57363,13,2,2,"http://","",2,2023-11-22 15:21:55.570000000,""
57363,13,3,3,"http://","",3,2023-11-22 15:21:55.583000000,""
57363,13,4,4,"http://","",4,2023-11-22 15:21:55.590000000,""
57364,13,1,1,"http://","",1,2023-11-22 15:22:15.453000000,""
57364,13,2,2,"http://","",2,2023-11-22 15:22:15.457000000,""
57364,13,3,3,"http://","",3,2023-11-22 15:22:15.460000000,""
57364,13,4,4,"http://","",4,2023-11-22 15:22:15.460000000,""
57372,17,1,1,"http://","",1,2023-11-22 18:30:46.740000000,""
57372,17,2,2,"http://","",2,2023-11-22 18:30:46.747000000,""
57372,17,3,3,"http://","",3,2023-11-22 18:30:46.757000000,""
57372,17,4,4,"http://","",4,2023-11-22 18:30:46.763000000,""
57376,20,1,1,"http://","",1,2024-09-04 13:31:36.513000000,""
57376,20,2,2,"http://","",2,2024-09-04 13:31:36.517000000,""
57376,20,3,3,"http://","",3,2024-09-04 13:31:36.520000000,""
57376,20,4,4,"http://","",4,2024-09-04 13:31:36.520000000,""
57384,45,1,1,"http://","",1,2025-09-22 13:26:42.003000000,""
57384,45,2,2,"http://","",2,2025-09-22 13:26:42.007000000,""
57384,45,3,3,"http://","",3,2025-09-22 13:26:42.010000000,""
57384,45,4,4,"http://","",4,2025-09-22 13:26:42.013000000,""
57385,41,1,1,"http://","",1,2025-09-22 13:28:42.567000000,""
57385,41,2,2,"http://","",2,2025-09-22 13:28:42.570000000,""
57385,41,3,3,"http://","",3,2025-09-22 13:28:42.573000000,""
57385,41,4,4,"http://","",4,2025-09-22 13:28:42.577000000,""
57386,21,1,1,"http://","",1,2025-09-19 17:04:13.937000000,""
57386,21,2,2,"http://","",2,2025-09-19 17:04:13.937000000,""
57386,21,3,3,"http://","",3,2025-09-19 17:04:13.940000000,""
57386,21,4,4,"http://","",4,2025-09-19 17:04:13.943000000,""
57414,30,1,1,"http://","",1,2025-09-26 13:59:16.017000000,""
57414,30,2,2,"http://","",2,2025-09-26 13:59:16.020000000,""
57414,30,3,3,"http://","",3,2025-09-26 13:59:16.020000000,""
57414,30,4,4,"http://","",4,2025-09-26 13:59:16.023000000,""
57419,15,1,1,"http://","",1,2023-11-22 15:29:01.673000000,""
57419,15,2,2,"http://","",2,2023-11-22 15:29:01.677000000,""
